obsrdt,inflowqy,lowlevel,rf,rsvwtqy,rsvwtrt,totdcwtrqy,rain_mm,rain_lag_1h,rain_lag_2h,rain_lag_3h,rain_lag_6h,rain_lag_12h,rain_lag_24h,rain_sum_3h,rain_sum_6h,rain_sum_12h,rain_sum_24h,rain_sum_48h,rain_sum_72h,rain_forecast_lead_h,rain_base_time
2023-06-19 00:00:00,3.083,62.02,0.0,35.78,30.6,4.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-18 17:00:00
2023-06-19 01:00:00,0.968,62.01,0.0,35.77,30.6,3.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-18 17:00:00
2023-06-19 02:00:00,2.746,62.01,0.0,35.766,30.6,3.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-18 20:00:00
2023-06-19 03:00:00,2.273,62.01,0.0,35.761,30.6,3.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-18 20:00:00
2023-06-19 04:00:00,0.782,62.01,0.0,35.752,30.6,3.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-18 20:00:00
2023-06-19 05:00:00,2.068,62.01,0.0,35.749,30.6,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-18 23:00:00
2023-06-19 06:00:00,1.628,62.0,0.0,35.742,30.6,3.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-18 23:00:00
2023-06-19 07:00:00,0.091,62.0,0.0,35.728,30.6,3.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-18 23:00:00
2023-06-19 08:00:00,1.035,62.0,0.0,35.718,30.6,3.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 02:00:00
2023-06-19 09:00:00,1.974,62.0,0.0,35.711,30.6,3.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 02:00:00
2023-06-19 10:00:00,0.064,61.99,0.0,35.697,30.5,3.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 02:00:00
2023-06-19 11:00:00,1.979,61.99,0.0,35.69,30.5,3.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 05:00:00
2023-06-19 12:00:00,0.893,61.99,0.0,35.68,30.5,3.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 05:00:00
2023-06-19 13:00:00,0.935,61.98,0.0,35.67,30.5,3.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 05:00:00
2023-06-19 14:00:00,0.863,61.98,0.0,35.659,30.5,3.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 08:00:00
2023-06-19 15:00:00,2.754,61.98,0.0,35.656,30.5,3.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 08:00:00
2023-06-19 16:00:00,3.725,61.98,0.0,35.656,30.5,3.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 08:00:00
2023-06-19 17:00:00,1.806,61.98,0.0,35.649,30.5,3.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 11:00:00
2023-06-19 18:00:00,0.906,61.98,0.0,35.639,30.5,3.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 11:00:00
2023-06-19 19:00:00,1.01,61.97,0.0,35.628,30.5,3.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 11:00:00
2023-06-19 20:00:00,1.986,61.97,0.0,35.621,30.5,3.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 14:00:00
2023-06-19 21:00:00,2.013,61.97,0.0,35.615,30.5,3.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 14:00:00
2023-06-19 22:00:00,1.018,61.97,0.0,35.604,30.5,3.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 14:00:00
2023-06-19 23:00:00,0.07,61.96,0.0,35.59,30.5,3.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 17:00:00
2023-06-20 00:00:00,2.01,61.96,0.0,35.584,30.4,3.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 17:00:00
2023-06-20 01:00:00,0.924,61.96,0.0,35.573,30.4,3.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 17:00:00
2023-06-20 02:00:00,2.074,61.95,0.0,35.566,30.4,3.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 20:00:00
2023-06-20 03:00:00,1.954,61.95,0.0,35.559,30.4,3.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 20:00:00
2023-06-20 04:00:00,1.862,61.95,0.0,35.553,30.4,3.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 20:00:00
2023-06-20 05:00:00,2.806,61.95,0.0,35.549,30.4,3.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-19 23:00:00
2023-06-20 06:00:00,1.862,61.95,0.0,35.542,30.4,3.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-19 23:00:00
2023-06-20 07:00:00,1.893,61.95,0.0,35.535,30.4,3.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-19 23:00:00
2023-06-20 08:00:00,0.0,61.94,0.0,35.522,30.4,3.791,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,6,2023-06-20 02:00:00
2023-06-20 09:00:00,2.047,61.94,0.0,35.515,30.4,3.964,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,7,2023-06-20 02:00:00
2023-06-20 10:00:00,1.127,61.94,0.0,35.504,30.4,3.988,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,8,2023-06-20 02:00:00
2023-06-20 11:00:00,1.883,61.93,0.0,35.497,30.4,3.994,2.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,7.0,7.0,6,2023-06-20 05:00:00
2023-06-20 12:00:00,0.38,61.93,0.0,35.484,30.4,3.991,1.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,8.0,8.0,8.0,8.0,8.0,7,2023-06-20 05:00:00
2023-06-20 13:00:00,1.103,61.93,0.0,35.473,30.4,3.992,3.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,11.0,11.0,11.0,11.0,8,2023-06-20 05:00:00
2023-06-20 14:00:00,2.178,61.93,0.0,35.467,30.3,3.984,2.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,11.0,13.0,13.0,13.0,13.0,6,2023-06-20 08:00:00
2023-06-20 15:00:00,2.909,61.92,0.0,35.463,30.3,3.965,4.0,2.0,3.0,1.0,2.0,0.0,0.0,9.0,13.0,17.0,17.0,17.0,17.0,7,2023-06-20 08:00:00
2023-06-20 16:00:00,2.047,61.92,0.0,35.456,30.3,3.964,2.0,4.0,2.0,3.0,1.0,0.0,0.0,8.0,14.0,19.0,19.0,19.0,19.0,8,2023-06-20 08:00:00
2023-06-20 17:00:00,1.945,61.92,0.0,35.449,30.3,3.834,2.0,2.0,4.0,2.0,2.0,0.0,0.0,8.0,14.0,21.0,21.0,21.0,21.0,6,2023-06-20 11:00:00
2023-06-20 18:00:00,0.64,61.92,0.0,35.439,30.3,3.501,2.0,2.0,2.0,4.0,1.0,0.0,0.0,6.0,15.0,23.0,23.0,23.0,23.0,7,2023-06-20 11:00:00
2023-06-20 19:00:00,0.631,61.91,3.8,35.429,30.3,3.492,0.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,12.0,23.0,23.0,23.0,23.0,8,2023-06-20 11:00:00
2023-06-20 20:00:00,1.763,61.91,2.3,35.422,30.3,3.68,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,10.0,21.0,23.0,23.0,23.0,6,2023-06-20 14:00:00
2023-06-20 21:00:00,3.765,61.91,0.3,35.422,30.3,3.765,2.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,8.0,21.0,25.0,25.0,25.0,7,2023-06-20 14:00:00
2023-06-20 22:00:00,3.636,61.91,0.0,35.422,30.3,3.636,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,20.0,25.0,25.0,25.0,8,2023-06-20 14:00:00
2023-06-20 23:00:00,2.578,61.91,0.0,35.418,30.3,3.55,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,18.0,25.0,25.0,25.0,6,2023-06-20 17:00:00
2023-06-21 00:00:00,1.636,61.91,1.0,35.412,30.3,3.525,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,17.0,25.0,25.0,25.0,7,2023-06-20 17:00:00
2023-06-21 01:00:00,5.476,61.91,1.6,35.419,30.3,3.393,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,14.0,25.0,25.0,25.0,8,2023-06-20 17:00:00
2023-06-21 02:00:00,7.976,61.92,10.1,35.436,30.3,3.393,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,25.0,25.0,25.0,6,2023-06-20 20:00:00
2023-06-21 03:00:00,1.495,61.91,0.4,35.429,30.3,3.384,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,25.0,25.0,25.0,7,2023-06-20 20:00:00
2023-06-21 04:00:00,5.082,61.92,1.0,35.436,30.3,3.193,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,25.0,25.0,25.0,8,2023-06-20 20:00:00
2023-06-21 05:00:00,2.95,61.92,0.0,35.436,30.3,2.95,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,25.0,25.0,25.0,6,2023-06-20 23:00:00
2023-06-21 06:00:00,4.352,61.92,0.0,35.439,30.3,3.38,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,25.0,25.0,25.0,7,2023-06-20 23:00:00
2023-06-21 07:00:00,3.86,61.92,0.4,35.439,30.3,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,25.0,25.0,8,2023-06-20 23:00:00
2023-06-21 08:00:00,4.928,61.92,0.7,35.442,30.3,3.984,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,23.0,25.0,25.0,6,2023-06-21 02:00:00
2023-06-21 09:00:00,4.933,61.92,0.0,35.446,30.3,3.989,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,21.0,25.0,25.0,7,2023-06-21 02:00:00
2023-06-21 10:00:00,4.957,61.92,0.9,35.449,30.3,3.985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,25.0,25.0,8,2023-06-21 02:00:00
2023-06-21 11:00:00,3.995,61.92,0.0,35.449,30.3,3.995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,25.0,25.0,6,2023-06-21 05:00:00
2023-06-21 12:00:00,3.922,61.92,0.4,35.449,30.3,3.922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,25.0,25.0,7,2023-06-21 05:00:00
2023-06-21 13:00:00,4.304,61.92,0.0,35.453,30.3,3.36,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,25.0,25.0,8,2023-06-21 05:00:00
2023-06-21 14:00:00,5.779,61.92,0.0,35.463,30.3,2.918,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,25.0,25.0,6,2023-06-21 08:00:00
2023-06-21 15:00:00,3.885,61.93,0.0,35.467,30.3,2.913,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,25.0,25.0,7,2023-06-21 08:00:00
2023-06-21 16:00:00,3.109,61.93,0.0,35.467,30.3,3.109,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,25.0,25.0,8,2023-06-21 08:00:00
2023-06-21 17:00:00,3.185,61.93,0.0,35.467,30.3,3.185,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,25.0,25.0,6,2023-06-21 11:00:00
2023-06-21 18:00:00,4.136,61.93,0.0,35.47,30.3,3.192,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,25.0,25.0,7,2023-06-21 11:00:00
2023-06-21 19:00:00,3.212,61.93,0.0,35.47,30.3,3.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,25.0,8,2023-06-21 11:00:00
2023-06-21 20:00:00,3.815,61.93,0.0,35.47,30.3,3.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,25.0,6,2023-06-21 14:00:00
2023-06-21 21:00:00,3.881,61.93,0.0,35.47,30.3,3.881,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,25.0,7,2023-06-21 14:00:00
2023-06-21 22:00:00,3.881,61.93,0.0,35.47,30.3,3.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8,2023-06-21 14:00:00
2023-06-21 23:00:00,3.873,61.93,0.0,35.47,30.3,3.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6,2023-06-21 17:00:00
2023-06-22 00:00:00,3.691,61.93,0.0,35.47,30.3,3.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7,2023-06-21 17:00:00
2023-06-22 01:00:00,2.421,61.93,0.0,35.467,30.3,3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8,2023-06-21 17:00:00
2023-06-22 02:00:00,3.354,61.93,0.0,35.467,30.3,3.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6,2023-06-21 20:00:00
2023-06-22 03:00:00,3.359,61.93,0.0,35.467,30.3,3.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7,2023-06-21 20:00:00
2023-06-22 04:00:00,2.454,61.92,0.0,35.463,30.3,3.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8,2023-06-21 20:00:00
2023-06-22 05:00:00,3.861,61.92,0.0,35.463,30.3,3.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6,2023-06-21 23:00:00
2023-06-22 06:00:00,1.977,61.92,0.0,35.456,30.3,3.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7,2023-06-21 23:00:00
2023-06-22 07:00:00,2.946,61.92,0.0,35.453,30.3,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,8,2023-06-21 23:00:00
2023-06-22 08:00:00,2.836,61.92,0.0,35.449,30.3,3.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,6,2023-06-22 02:00:00
2023-06-22 09:00:00,3.034,61.92,0.0,35.446,30.3,3.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,7,2023-06-22 02:00:00
2023-06-22 10:00:00,1.032,61.92,0.0,35.436,30.3,3.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,8,2023-06-22 02:00:00
2023-06-22 11:00:00,2.949,61.92,0.0,35.432,30.3,3.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,6,2023-06-22 05:00:00
2023-06-22 12:00:00,1.971,61.91,0.0,35.425,30.3,3.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,7,2023-06-22 05:00:00
2023-06-22 13:00:00,1.028,61.91,0.0,35.415,30.3,3.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,8,2023-06-22 05:00:00
2023-06-22 14:00:00,2.723,61.91,0.0,35.412,30.3,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,6,2023-06-22 08:00:00
2023-06-22 15:00:00,2.414,61.91,0.0,35.408,30.3,3.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,7,2023-06-22 08:00:00
2023-06-22 16:00:00,3.325,61.91,0.0,35.408,30.3,3.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,8,2023-06-22 08:00:00
2023-06-22 17:00:00,1.328,61.91,0.0,35.401,30.3,3.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,6,2023-06-22 11:00:00
2023-06-22 18:00:00,3.473,61.91,0.0,35.401,30.3,3.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,7,2023-06-22 11:00:00
2023-06-22 19:00:00,3.52,61.91,0.0,35.401,30.3,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,8,2023-06-22 11:00:00
2023-06-22 20:00:00,1.599,61.9,0.0,35.394,30.3,3.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,6,2023-06-22 14:00:00
2023-06-22 21:00:00,3.524,61.9,0.0,35.394,30.3,3.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7,2023-06-22 14:00:00
2023-06-22 22:00:00,1.64,61.9,0.0,35.387,30.3,3.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8,2023-06-22 14:00:00
2023-06-22 23:00:00,3.073,61.9,0.0,35.384,30.3,4.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,2023-06-22 17:00:00
2023-06-23 00:00:00,3.073,61.9,0.0,35.381,30.3,4.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7,2023-06-22 17:00:00
2023-06-23 01:00:00,1.16,61.9,0.0,35.37,30.3,4.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8,2023-06-22 17:00:00
2023-06-23 02:00:00,1.111,61.89,0.0,35.36,30.3,3.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,2023-06-22 20:00:00
2023-06-23 03:00:00,1.645,61.89,0.0,35.353,30.2,3.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7,2023-06-22 20:00:00
2023-06-23 04:00:00,2.324,61.89,0.0,35.349,30.2,3.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8,2023-06-22 20:00:00
2023-06-23 05:00:00,1.748,61.89,0.0,35.343,30.2,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,2023-06-22 23:00:00
2023-06-23 06:00:00,3.469,61.89,0.0,35.343,30.2,3.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7,2023-06-22 23:00:00
2023-06-23 07:00:00,1.566,61.89,0.0,35.336,30.2,3.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8,2023-06-22 23:00:00
2023-06-23 08:00:00,2.893,61.89,0.0,35.332,30.2,3.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6,2023-06-23 02:00:00
2023-06-23 09:00:00,1.204,61.88,0.0,35.322,30.2,3.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7,2023-06-23 02:00:00
2023-06-23 10:00:00,2.05,61.88,0.0,35.315,30.2,3.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8,2023-06-23 02:00:00
2023-06-23 11:00:00,1.751,61.88,0.0,35.308,30.2,3.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6,2023-06-23 05:00:00
2023-06-23 12:00:00,0.589,61.88,0.0,35.298,30.2,3.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7,2023-06-23 05:00:00
2023-06-23 13:00:00,2.235,61.88,0.0,35.295,30.2,3.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8,2023-06-23 05:00:00
2023-06-23 14:00:00,3.196,61.87,0.0,35.294,30.2,3.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6,2023-06-23 08:00:00
2023-06-23 15:00:00,1.773,61.87,0.0,35.288,30.2,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7,2023-06-23 08:00:00
2023-06-23 16:00:00,1.885,61.87,0.0,35.281,30.2,3.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,2023-06-23 08:00:00
2023-06-23 17:00:00,1.933,61.87,0.0,35.274,30.2,3.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6,2023-06-23 11:00:00
2023-06-23 18:00:00,2.614,61.87,0.0,35.271,30.2,3.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7,2023-06-23 11:00:00
2023-06-23 19:00:00,2.538,61.87,0.0,35.267,30.2,3.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,2023-06-23 11:00:00
2023-06-23 20:00:00,1.692,61.87,0.0,35.261,30.2,3.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,2023-06-23 14:00:00
2023-06-23 21:00:00,1.807,61.86,0.0,35.254,30.2,3.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-23 14:00:00
2023-06-23 22:00:00,2.776,61.86,0.0,35.25,30.2,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-23 14:00:00
2023-06-23 23:00:00,1.246,61.86,0.0,35.241,30.2,3.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-23 17:00:00
2023-06-24 00:00:00,2.538,61.86,0.0,35.237,30.1,3.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-23 17:00:00
2023-06-24 01:00:00,1.023,61.86,0.0,35.226,30.1,3.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-23 17:00:00
2023-06-24 02:00:00,1.968,61.85,0.0,35.219,30.1,3.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-23 20:00:00
2023-06-24 03:00:00,1.947,61.85,0.0,35.213,30.1,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-23 20:00:00
2023-06-24 04:00:00,1.791,61.85,0.0,35.206,30.1,3.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-23 20:00:00
2023-06-24 05:00:00,2.769,61.85,0.0,35.202,30.1,3.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-23 23:00:00
2023-06-24 06:00:00,2.473,61.85,0.0,35.199,30.1,3.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-23 23:00:00
2023-06-24 07:00:00,1.534,61.85,0.0,35.192,30.1,3.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-23 23:00:00
2023-06-24 08:00:00,1.64,61.84,0.0,35.185,30.1,3.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-24 02:00:00
2023-06-24 09:00:00,1.743,61.84,0.0,35.178,30.1,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2023-06-24 02:00:00
2023-06-24 10:00:00,1.718,61.84,0.0,35.171,30.1,3.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2023-06-24 02:00:00
2023-06-24 11:00:00,0.964,61.84,0.0,35.161,30.1,3.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2023-06-24 05:00:00
