obsrdt,totdcwtrqy,target_discharge_3h,inflowqy,target_inflow_3h,prediction,baseline_prediction,predicted_inflow_3h,feature_set,model,eval_scope
2025-10-15 05:00:00,9.891,10.082,5.447,7.276,9.80999755859375,9.891,4.835271349206348,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 06:00:00,9.423,9.945,4.951,1.028,9.692559242248535,9.423,5.022540059523809,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 07:00:00,9.443,9.57,3.36,7.959,9.780393600463867,9.443,4.314366650132276,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 08:00:00,10.082,9.746,7.276,3.663,9.77001953125,10.082,8.332409126984127,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 09:00:00,9.945,9.738,1.028,2.46,9.753649711608887,9.945,4.425628373015873,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 10:00:00,9.57,9.717,7.959,2.467,9.646139144897461,9.57,6.70661107142857,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 11:00:00,9.746,9.712,3.663,3.768,10.746177673339844,9.746,5.873043373015874,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 12:00:00,9.738,9.711,2.46,5.267,10.631393432617188,9.738,6.061166769480518,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 13:00:00,9.717,9.629,2.467,5.185,10.674138069152832,9.717,5.091151488095237,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 14:00:00,9.712,9.618,3.768,5.174,10.065340995788574,9.712,4.367356785714284,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 15:00:00,9.711,9.609,5.267,3.665,10.47179889678955,9.711,6.994655178571429,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 16:00:00,9.629,9.705,5.185,6.761,10.622106552124023,9.629,8.30306345899471,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 17:00:00,9.618,9.731,5.174,5.287,10.517157554626465,9.618,9.143849857804232,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 18:00:00,9.609,9.74,3.665,5.296,10.2653169631958,9.609,6.993568025793651,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 19:00:00,9.705,9.847,6.761,8.375,11.092484474182129,9.705,10.567970092592589,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 20:00:00,9.731,9.987,5.287,12.931,11.135483741760254,9.731,9.926339659391536,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 21:00:00,9.74,10.013,5.296,32.235,11.011887550354004,9.74,8.800408611111108,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 22:00:00,9.847,9.708,8.375,39.208,10.992911338806152,9.847,11.052056269841273,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-15 23:00:00,9.987,9.42,12.931,58.559,11.199843406677246,9.987,13.279576696428574,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 00:00:00,10.013,9.499,32.235,61.499,16.522998809814453,10.013,67.78230137896827,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 01:00:00,9.708,9.506,39.208,54.145,13.624343872070312,9.708,68.13474141865079,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 02:00:00,9.42,9.512,58.559,58.651,14.022871971130371,9.42,141.9161370238095,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 03:00:00,9.499,9.561,61.499,54.311,19.407268524169922,9.499,125.51323788690465,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 04:00:00,9.506,9.778,54.145,53.056,16.55061912536621,9.506,86.51478038690476,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 05:00:00,9.512,9.932,58.651,55.654,16.569961547851562,9.512,71.60276402777775,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 06:00:00,9.561,10.005,54.311,51.588,16.72183609008789,9.561,57.73969388888887,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 07:00:00,9.778,10.185,53.056,47.629,15.325533866882324,9.778,95.08567002976189,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 08:00:00,9.932,9.881,55.654,48.409,15.055499076843262,9.932,52.07245634920633,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 09:00:00,10.005,9.514,51.588,39.792,15.004497528076172,10.005,50.89738077050264,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 10:00:00,10.185,9.69,47.629,39.718,14.100430488586426,10.185,46.079128134920666,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 11:00:00,9.881,10.092,48.409,39.231,14.107870101928711,9.881,46.35673213955028,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 12:00:00,9.514,10.092,39.792,31.564,14.107870101928711,9.514,34.409606607142855,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 13:00:00,9.69,10.094,39.718,34.15,14.15506362915039,9.69,34.34529416666667,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 14:00:00,10.092,10.095,39.231,31.151,12.93034553527832,10.092,33.95864664351851,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 15:00:00,10.092,11.906,31.564,29.989,13.391768455505371,10.092,30.280778998015865,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 16:00:00,10.094,18.779,34.15,27.807,15.360286712646484,10.094,27.2134951686508,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 17:00:00,10.095,18.791,31.151,26.319,15.257640838623047,10.095,28.487355059523804,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 18:00:00,11.906,18.902,29.989,27.93,14.997824668884277,11.906,26.02851414351852,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 19:00:00,18.779,18.909,27.807,24.937,26.141826629638672,18.779,25.825535902777766,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 20:00:00,18.791,18.907,26.319,23.435,25.01447868347168,18.791,23.87388052579365,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 21:00:00,18.902,18.912,27.93,23.412,26.107458114624023,18.902,23.92309359126984,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 22:00:00,18.909,18.91,24.937,23.438,25.3945255279541,18.909,23.20881161706349,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-16 23:00:00,18.907,18.912,23.435,20.412,25.3945255279541,18.907,22.37630805886243,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 00:00:00,18.912,18.931,23.412,18.931,24.817852020263672,18.912,19.733071954365066,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 01:00:00,18.91,19.001,23.438,19.001,24.729883193969727,18.91,18.526286812169303,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 02:00:00,18.912,18.999,20.412,18.999,24.729883193969727,18.912,17.777209563492065,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 03:00:00,18.931,19.007,18.931,19.007,23.84088897705078,18.931,18.659770119047614,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 04:00:00,19.001,19.001,19.001,19.001,23.84088897705078,19.001,18.418654246031743,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 05:00:00,18.999,19.002,18.999,19.002,23.84088897705078,18.999,17.06557835648148,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 06:00:00,19.007,18.682,19.007,17.182,23.89226531982422,19.007,16.88834046626984,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 07:00:00,19.001,18.535,19.001,16.868,23.89226531982422,19.001,16.724638382936508,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 08:00:00,19.002,18.54,19.002,15.679,23.89226531982422,19.002,16.54935216269842,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 09:00:00,18.682,18.533,17.182,13.727,23.894874572753906,18.682,15.800940138888889,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 10:00:00,18.535,18.536,16.868,12.814,23.999282836914062,18.535,16.19199537698413,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 11:00:00,18.54,18.534,15.679,15.506,23.67517852783203,18.54,17.17304581349206,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 12:00:00,18.533,18.532,13.727,14.032,23.671049118041992,18.533,14.446967261904765,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 13:00:00,18.536,18.531,12.814,14.003,24.412811279296875,18.536,13.968323323412699,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 14:00:00,18.534,18.595,15.506,12.567,24.991601943969727,18.534,15.093273224206353,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 15:00:00,18.532,19.112,14.032,13.084,24.302690505981445,18.532,13.713829454365076,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 16:00:00,18.531,19.122,14.003,20.65,24.340404510498047,18.531,13.549177371031744,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 17:00:00,18.595,19.118,12.567,19.118,24.248109817504883,18.595,13.971913214285717,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 18:00:00,19.112,19.091,13.084,19.091,23.741918563842773,19.112,12.28821806547619,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 19:00:00,19.122,18.849,20.65,24.849,27.524150848388672,19.122,22.527021256613757,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 20:00:00,19.118,18.377,19.118,35.266,23.936216354370117,19.118,25.957056269841292,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 21:00:00,19.091,18.364,19.091,43.67,26.214080810546875,19.091,27.234979920634935,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 22:00:00,18.849,18.664,24.849,54.831,26.48583221435547,18.849,24.581771468253965,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-17 23:00:00,18.377,18.918,35.266,53.168,28.39216423034668,18.377,53.053109107142845,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 00:00:00,18.364,18.926,43.67,53.509,27.616985321044922,18.364,56.30206915674604,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 01:00:00,18.664,18.656,54.831,54.017,29.637523651123047,18.664,116.89675051587301,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 02:00:00,18.918,18.565,53.168,51.232,30.253530502319336,18.918,115.14288888888889,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 03:00:00,18.926,18.566,53.509,56.094,30.262746810913086,18.926,90.8192487301587,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 04:00:00,18.656,18.578,54.017,58.884,30.272451400756836,18.656,54.98949458333335,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 05:00:00,18.565,18.586,51.232,48.892,29.144817352294922,18.565,50.98810378637566,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 06:00:00,18.566,18.657,56.094,48.518,29.144817352294922,18.566,52.384845069444445,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 07:00:00,18.578,18.945,58.884,55.834,29.15272331237793,18.578,51.61608811507935,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 08:00:00,18.586,18.951,48.892,43.701,29.130146026611328,18.586,46.910400343915335,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 09:00:00,18.657,18.744,48.518,50.216,27.877334594726562,18.657,45.656283072089956,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 10:00:00,18.945,19.006,55.834,42.562,28.05699348449707,18.945,48.377018293650806,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 11:00:00,18.951,18.907,43.701,40.963,27.155643463134766,18.951,39.33805444113759,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 12:00:00,18.744,18.848,50.216,41.681,27.472116470336914,18.744,46.01143982804235,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 13:00:00,19.006,18.994,42.562,37.244,27.15546226501465,19.006,36.59329456018519,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 14:00:00,18.907,18.995,40.963,34.689,27.214290618896484,18.907,35.41315709325397,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 15:00:00,18.848,18.908,41.681,37.019,27.314769744873047,18.848,36.12843214947092,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 16:00:00,18.994,18.804,37.244,33.61,27.45064926147461,18.994,31.628274226190467,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 17:00:00,18.995,19.027,34.689,26.777,27.83975601196289,18.995,29.163302080026444,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 18:00:00,18.908,19.036,37.019,32.758,27.00282859802246,18.908,29.158776018518516,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 19:00:00,18.804,19.036,33.61,28.203,26.872995376586914,18.804,28.960743859126985,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 20:00:00,19.027,19.044,26.777,26.655,25.754056930541992,19.027,27.142598759920634,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 21:00:00,19.036,18.776,32.758,26.109,26.59041976928711,19.036,25.837535634920627,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 22:00:00,19.036,18.802,28.203,22.163,26.48346710205078,19.036,26.51664444444442,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-18 23:00:00,19.044,18.897,26.655,23.453,25.279674530029297,19.044,22.807040744047615,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 00:00:00,18.776,18.891,26.109,21.947,25.316709518432617,18.776,24.6090602579365,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 01:00:00,18.802,18.89,22.163,20.418,25.279674530029297,18.802,22.640567817460308,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 02:00:00,18.897,18.895,23.453,20.423,24.703001022338867,18.897,20.13392332671957,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 03:00:00,18.891,18.921,21.947,20.449,24.703001022338867,18.891,17.10626915343915,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 04:00:00,18.89,18.983,20.418,20.511,24.703001022338867,18.89,17.811290803571428,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 05:00:00,18.895,18.991,20.423,18.991,25.22965431213379,18.895,17.768638333333328,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 06:00:00,18.921,18.945,20.449,18.945,25.22965431213379,18.921,17.814012876984123,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 07:00:00,18.983,18.61,20.511,17.084,25.22965431213379,18.983,16.991389146825398,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 08:00:00,18.991,18.61,18.991,18.61,23.853384017944336,18.991,17.812179077380947,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 09:00:00,18.945,18.61,18.945,17.082,23.853384017944336,18.945,16.841214523809523,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 10:00:00,18.61,18.71,17.084,15.652,23.853384017944336,18.61,15.998585515873021,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 11:00:00,18.61,18.89,18.61,15.828,23.807954788208008,18.61,15.996563323412698,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 12:00:00,18.61,18.9,17.082,15.862,23.962188720703125,18.61,15.93775699404762,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 13:00:00,18.71,18.92,15.652,14.349,24.18634033203125,18.71,16.201017619047626,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 14:00:00,18.89,19.25,15.828,16.2,23.92652130126953,18.89,15.877435079365084,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 15:00:00,18.9,19.25,15.862,14.668,23.981061935424805,18.9,15.749589166666672,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 16:00:00,18.92,19.25,14.349,16.188,23.673866271972656,18.92,13.715409272486772,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 17:00:00,19.25,19.22,16.2,14.652,23.708248138427734,19.25,14.280681011904763,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 18:00:00,19.25,18.86,14.668,16.416,23.707199096679688,19.25,13.815624831349204,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 19:00:00,19.25,18.84,16.188,15.954,23.69483757019043,19.25,14.247168450577194,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 20:00:00,19.22,18.84,14.652,14.407,16.179174423217773,19.22,13.895908363095234,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 21:00:00,18.86,18.84,16.416,14.412,16.111385345458984,18.86,16.16835635912698,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 22:00:00,18.84,18.85,15.954,12.899,16.199960708618164,18.84,14.725956904761897,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-19 23:00:00,18.84,18.75,14.407,14.188,16.145841598510742,18.84,13.915086914682538,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 00:00:00,18.84,18.36,14.412,12.427,16.197513580322266,18.84,13.940347301587307,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 01:00:00,18.85,18.34,12.899,13.934,16.67717933654785,18.85,12.873884332010581,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 02:00:00,18.75,18.33,14.188,12.399,16.19537925720215,18.75,12.881697741402112,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 03:00:00,18.36,18.33,12.427,12.398,16.172876358032227,18.36,12.005970396825388,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 04:00:00,18.34,18.34,13.934,12.405,16.19537925720215,18.34,12.49741282407407,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 05:00:00,18.33,18.86,12.399,11.256,16.172876358032227,18.33,12.27382199404761,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 06:00:00,18.33,19.17,12.398,13.238,16.226200103759766,18.33,11.747142867063484,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 07:00:00,18.34,19.19,12.405,11.725,16.226200103759766,18.34,11.312398402777772,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 08:00:00,18.86,19.12,11.256,13.173,16.226200103759766,18.86,10.953193022486769,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 09:00:00,19.17,18.96,13.238,11.507,16.180692672729492,19.17,11.49554506283069,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 10:00:00,19.19,18.96,11.725,11.495,16.065000534057617,19.19,10.808009940476188,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 11:00:00,19.12,18.87,13.173,11.419,16.072816848754883,19.12,11.276749583333329,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 12:00:00,18.96,18.64,11.507,11.036,16.065000534057617,18.96,11.27205333333333,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 13:00:00,18.96,18.64,11.495,11.172,16.133602142333984,18.96,11.259634642857142,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 14:00:00,18.87,18.64,11.419,11.184,16.168519973754883,18.87,12.040510992063487,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 15:00:00,18.64,18.79,11.036,11.344,16.168519973754883,18.64,10.563206498015877,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 16:00:00,18.64,18.98,11.172,11.515,16.168519973754883,18.64,10.723411567460317,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 17:00:00,18.64,19.06,11.184,10.075,16.168519973754883,18.64,10.193403750000003,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 18:00:00,18.79,18.93,11.344,11.333,16.168519973754883,18.79,10.111633019179896,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 19:00:00,18.98,18.86,11.515,9.893,16.168519973754883,18.98,10.323420072751325,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 20:00:00,19.06,18.49,10.075,11.047,16.168519973754883,19.06,10.348230505952385,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 21:00:00,18.93,18.54,11.333,9.572,16.2087459564209,18.93,10.344718042328044,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 22:00:00,18.86,19.04,9.893,10.066,16.18794822692871,18.86,10.646084841269841,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-20 23:00:00,18.49,19.11,11.047,10.156,16.18794822692871,18.49,10.392241474867728,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 00:00:00,18.54,19.07,9.572,11.467,16.18794822692871,18.54,10.033101914682542,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 01:00:00,19.04,19.1,10.066,10.147,16.188129425048828,19.04,10.14016039021164,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 02:00:00,19.11,19.11,10.156,10.144,16.188129425048828,19.11,9.92908960648148,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 03:00:00,19.07,19.1,11.467,10.147,16.188129425048828,19.07,10.38408502976191,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 04:00:00,19.1,19.04,10.147,10.099,16.188129425048828,19.1,9.728864742063495,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 05:00:00,19.11,18.83,10.144,8.371,16.188129425048828,19.11,10.287598918650797,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 06:00:00,19.1,18.78,10.147,9.819,16.188129425048828,19.1,9.888979365079365,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 07:00:00,19.04,18.6,10.099,9.507,16.188129425048828,19.04,10.018045023148147,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 08:00:00,18.83,18.586,8.371,9.642,16.188129425048828,18.83,9.934627430555555,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 09:00:00,18.78,18.442,9.819,7.998,16.188129425048828,18.78,9.740594662698419,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 10:00:00,18.6,18.257,9.507,7.646,16.188129425048828,18.6,9.746276507936509,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-10-21 11:00:00,18.586,18.239,9.642,8.989,16.188129425048828,18.586,10.127681040140414,기본피처,XGBoost,2025_방류량상위5퍼센트
2025-01-04 14:00:00,3.678,3.678,0.0,3.678,3.548032199529242,3.678,2.0713002513227514,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-04 20:00:00,3.678,3.678,0.0,3.678,3.548032199529242,3.678,1.725875542328042,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-05 02:00:00,3.345,3.345,0.0,3.332,3.5221858363994025,3.345,1.8503280687830688,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-05 07:00:00,3.576,3.576,0.0,3.583,3.51033647802931,3.576,2.160697261904761,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-05 14:00:00,3.197,3.197,0.0,3.192,3.5221858363994025,3.197,2.040667966269841,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-06 16:00:00,3.569,3.166,0.648,4.414,3.5338897124256756,3.569,2.0035934788359793,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-07 02:00:00,3.634,3.634,0.0,3.622,3.5244789651328765,3.634,1.729390634920635,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-07 11:00:00,3.636,3.291,0.0,3.288,3.548032199529242,3.636,1.5262931845238092,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-07 13:00:00,3.331,3.291,0.188,3.291,3.5221858363994025,3.331,1.7792628373015864,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-08 07:00:00,3.533,3.612,0.0,3.612,3.498632602003037,3.533,2.2417461044973535,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-08 21:00:00,3.182,3.182,0.0,4.015,3.498632602003037,3.182,1.9462262896825389,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-08 23:00:00,3.182,3.834,0.682,5.806,3.498632602003037,3.182,2.2958636177248675,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-09 03:00:00,3.834,3.834,0.0,3.834,3.5581897034086962,3.834,2.338141984126985,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-09 04:00:00,3.834,3.8,0.695,3.8,3.5581897034086962,3.834,2.3642353902116398,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-09 19:00:00,3.208,3.467,0.0,3.467,3.498632602003037,3.208,1.9561859126984127,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-14 12:00:00,3.661,3.661,0.0,3.661,3.548032199529242,3.661,1.6508694047619048,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-14 14:00:00,3.661,3.661,0.0,3.661,3.548032199529242,3.661,1.993792708333334,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-14 16:00:00,3.661,3.661,0.0,3.661,3.548032199529242,3.661,1.8254117261904763,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-16 02:00:00,3.427,3.752,0.344,3.752,3.498632602003037,3.427,1.4417119378306873,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-16 13:00:00,3.593,3.593,0.0,5.649,3.5338897124256756,3.593,1.8059620171957675,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-16 17:00:00,3.97,4.02,0.0,4.02,3.7024512009798887,3.97,2.427990952380953,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-17 03:00:00,3.551,3.435,0.0,3.435,3.624999413491431,3.551,2.061395615079365,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-17 21:00:00,3.781,3.781,0.0,3.781,3.581742937805062,3.781,1.6009349074074075,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-19 13:00:00,3.393,3.393,0.31,3.393,3.498632602003037,3.393,1.7090514550264555,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-24 17:00:00,4.01,3.916,0.0,3.916,3.7024512009798887,4.01,1.570634682539683,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-25 09:00:00,3.706,3.706,0.0,3.706,3.562875501873533,3.706,1.8143051190476185,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-25 11:00:00,3.706,3.706,0.595,3.595,3.562875501873533,3.706,1.581112132936508,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-26 01:00:00,3.712,3.712,0.0,3.712,3.562875501873533,3.712,1.3245993452380953,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
2025-01-27 17:00:00,3.346,3.346,0.235,3.346,3.498632602003037,3.346,1.6228093452380956,기본피처_예측유입량추가,GradientBoosting,2025_유입량증가상위5퍼센트
