obsrdt,totdcwtrqy,target_discharge_3h,댐코드,댐이름,방류량_모델,입력변수세트,유입량예측모델,예측방류량,절대오차,예측유입량_3시간뒤
2025-08-20 15:00:00,4.883,84.89,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,24.433646817988038,60.456353182011966,26.137551635675653
2025-08-20 16:00:00,4.875,85.053,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,23.43490917785622,61.61809082214378,25.669639605364424
2025-08-20 17:00:00,64.514,85.166,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,68.44826773358257,16.71773226641743,36.56704163422934
2025-08-20 18:00:00,84.89,9.523,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,89.08842619033089,79.5654261903309,39.960332689972915
2025-08-20 19:00:00,85.053,4.866,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,86.47450261383509,81.60850261383509,48.77065922517898
2025-08-20 20:00:00,85.166,4.862,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,83.37885931235367,78.51685931235367,35.341977108628065
2025-08-20 21:00:00,9.523,4.742,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.94554483755633,14.20354483755633,45.04690522709065
2025-08-20 22:00:00,4.866,4.662,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.569375148371535,14.907375148371536,31.659697565502288
2025-08-20 23:00:00,4.862,4.666,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,20.15963870112917,15.493638701129168,41.76813387923785
2025-08-21 00:00:00,4.742,4.604,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.8953882648935,12.291388264893502,32.31650504611171
2025-08-21 01:00:00,4.662,4.58,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.49463957768473,14.91463957768473,44.2970206672503
2025-08-21 02:00:00,4.666,4.574,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.249065634868508,13.675065634868508,39.125905208917466
2025-08-21 03:00:00,4.604,4.668,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.597904233354262,10.92990423335426,44.2970206672503
2025-08-21 04:00:00,4.58,4.755,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.70922874348007,9.95422874348007,40.44505613739881
2025-08-21 05:00:00,4.574,4.799,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.851897484435305,12.052897484435306,40.44505613739881
2025-08-21 06:00:00,4.668,4.786,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.813172489321744,21.027172489321742,44.2970206672503
2025-08-21 07:00:00,4.755,4.783,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,25.694107526452804,20.911107526452803,38.95000659312053
2025-08-21 08:00:00,4.799,81.162,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,29.623973865211337,51.538026134788666,40.44505613739881
2025-08-21 09:00:00,4.786,88.138,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,33.80970583597236,54.328294164027646,38.58079427003477
2025-08-21 10:00:00,4.783,76.818,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.946337355596572,47.87166264440343,44.2970206672503
2025-08-21 11:00:00,81.162,80.408,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.45791814627636,1.9500818537236455,33.73070032852768
2025-08-21 12:00:00,88.138,58.212,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,81.25120168286287,23.039201682862867,46.0881553137033
2025-08-21 13:00:00,76.818,81.916,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,71.6357106462798,10.280289353720192,34.648678943786976
2025-08-21 14:00:00,80.408,86.102,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,68.80417663870948,17.297823361290526,39.93196437124189
2025-08-21 15:00:00,58.212,85.773,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,42.18288395436373,43.590116045636265,42.36941942060462
2025-08-21 16:00:00,81.916,86.048,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,74.88588704711577,11.162112952884229,37.02240534647485
2025-08-21 17:00:00,86.102,80.938,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,77.22609542898367,3.7119045710163334,34.06878429613401
2025-08-21 18:00:00,85.773,4.786,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.62837697141066,71.84237697141066,37.02240534647485
2025-08-21 19:00:00,86.048,4.793,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.82729768511055,74.03429768511054,40.291778120091465
2025-08-21 20:00:00,80.938,4.828,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,66.47346034075116,61.64546034075116,37.02240534647485
2025-08-21 21:00:00,4.786,4.775,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.737774598735825,12.962774598735825,43.21913186344873
2025-08-21 22:00:00,4.793,4.701,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.32803815149346,13.627038151493458,41.22016619088985
2025-08-21 23:00:00,4.828,4.686,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.32803815149346,13.642038151493459,35.28860151768829
2025-08-22 00:00:00,4.775,4.698,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,22.12442600428337,17.42642600428337,55.403211062729476
2025-08-22 01:00:00,4.701,4.694,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.728614274732205,10.034614274732206,24.904258585162264
2025-08-22 02:00:00,4.686,4.689,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.728614274732205,10.039614274732205,48.74361875874767
2025-08-22 03:00:00,4.698,4.685,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.545290074958878,12.860290074958879,27.440174407008364
2025-08-22 04:00:00,4.694,4.516,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.545290074958878,13.029290074958878,47.439325414910414
2025-08-22 05:00:00,4.689,4.77,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.379031973355506,13.609031973355506,29.73209631885661
2025-08-22 06:00:00,4.685,4.792,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.822221526584634,14.030221526584635,47.14867915572126
2025-08-22 07:00:00,4.516,5.243,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.4628913084685,16.219891308468497,35.61041628418003
2025-08-22 08:00:00,4.77,82.388,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,41.0350533521031,41.35294664789691,45.78747896114472
2025-08-22 09:00:00,4.792,89.769,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,38.34828759116004,51.42071240883997,39.125905208917466
2025-08-22 10:00:00,5.243,76.762,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.19935509780976,28.562644902190243,40.608945036616966
2025-08-22 11:00:00,82.388,85.349,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,89.48906850227064,4.140068502270637,42.891738625765676
2025-08-22 12:00:00,89.769,56.36,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,102.37182433868932,46.01182433868932,34.24410629275739
2025-08-22 13:00:00,76.762,83.786,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,75.89474927300499,7.891250726995011,48.24827240916505
2025-08-22 14:00:00,85.349,85.236,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,81.47977019257537,3.7562298074246314,26.88963930486798
2025-08-22 15:00:00,56.36,85.364,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,40.35126982574955,45.01273017425046,41.90190118495951
2025-08-22 16:00:00,83.786,85.352,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,79.429805811015,5.922194188985003,22.028280668654755
2025-08-22 17:00:00,85.236,76.398,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,73.90452703073252,2.493472969267472,60.494747054255754
2025-08-22 18:00:00,85.364,4.791,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.0653759347757,73.2743759347757,46.42911122644702
2025-08-22 19:00:00,85.352,4.792,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.62837697141066,71.83637697141066,55.599984308349335
2025-08-22 20:00:00,76.398,4.789,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,61.96780772662602,57.17880772662602,58.85633887314501
2025-08-22 21:00:00,4.791,4.651,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.737774598735825,13.086774598735825,37.68793472395813
2025-08-22 22:00:00,4.792,4.639,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.32803815149346,13.68903815149346,59.871358698000634
2025-08-22 23:00:00,4.789,4.629,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.32803815149346,13.69903815149346,24.633765075513825
2025-08-23 00:00:00,4.651,4.448,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.626452702406276,15.178452702406275,58.68198241058227
2025-08-23 01:00:00,4.639,4.413,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.728614274732205,10.315614274732205,22.028280668654755
2025-08-23 02:00:00,4.629,4.385,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.666019649425994,9.281019649425994,55.96020820709679
2025-08-23 03:00:00,4.448,4.329,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.482695449652667,12.153695449652666,22.36368913641208
2025-08-23 04:00:00,4.413,4.45,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.482695449652667,12.032695449652667,47.49447547028477
2025-08-23 05:00:00,4.385,4.504,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.316437348049295,12.812437348049295,27.18749298651486
2025-08-23 06:00:00,4.329,4.584,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.759626901278423,13.175626901278424,45.357544509268266
2025-08-23 07:00:00,4.45,4.784,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,23.014248238344617,18.23024823834462,30.12887816223879
2025-08-23 08:00:00,4.504,77.976,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.177557552971415,49.798442447028584,41.57731550305246
2025-08-23 09:00:00,4.584,85.39,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,39.40196756148211,45.98803243851789,34.36686643229073
2025-08-23 10:00:00,4.784,85.524,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,47.09281604167204,38.43118395832796,35.04661329356916
2025-08-23 11:00:00,77.976,85.572,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,86.67982392518378,1.10782392518378,38.51745489075313
2025-08-23 12:00:00,85.39,85.624,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,89.88608135656308,4.262081356563087,39.960332689972915
2025-08-23 13:00:00,85.524,85.694,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,83.95763842821327,1.7363615717867305,39.06335493055067
2025-08-23 14:00:00,85.572,85.775,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.44756877082196,7.327431229178046,28.579575034801856
2025-08-23 15:00:00,85.624,85.772,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,73.81556710824727,11.95643289175274,45.89644730048876
2025-08-23 16:00:00,85.694,85.844,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,71.33340303488797,14.510596965112029,21.366909141016958
2025-08-23 17:00:00,85.775,44.164,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,70.82227809207872,26.658278092078717,41.06505060762762
2025-08-23 18:00:00,85.772,4.88,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.64942033504393,71.76942033504393,24.200579488164973
2025-08-23 19:00:00,85.844,4.892,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,75.48793318039718,70.59593318039718,41.4774876200487
2025-08-23 20:00:00,44.164,4.895,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,33.4224990912275,28.5274990912275,26.42214897052085
2025-08-23 21:00:00,4.88,4.679,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.576287444089083,11.897287444089082,37.03848745048814
2025-08-23 22:00:00,4.892,4.414,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.166550996846716,12.752550996846717,26.42214897052085
2025-08-23 23:00:00,4.895,4.313,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.166550996846716,12.853550996846717,37.32913370967729
2025-08-24 00:00:00,4.679,4.368,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.464965547759533,14.096965547759533,23.970731840602305
2025-08-24 01:00:00,4.414,4.353,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.504532494779246,8.151532494779246,31.612907312461743
2025-08-24 02:00:00,4.313,4.263,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.504532494779246,8.241532494779246,25.577311570422236
2025-08-24 03:00:00,4.368,4.382,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.321208295005924,10.939208295005924,25.78498437351951
2025-08-24 04:00:00,4.353,4.525,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.321208295005924,10.796208295005924,28.066835173065265
2025-08-24 05:00:00,4.263,4.788,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.57999090072548,12.79199090072548,24.69181060792928
2025-08-24 06:00:00,4.382,4.9,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.116329532195373,16.216329532195374,33.66726437032566
2025-08-24 07:00:00,4.525,6.231,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,27.917048674317005,21.686048674317007,24.69181060792928
2025-08-24 08:00:00,4.788,81.325,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,45.65338728579982,35.67161271420018,39.984672623861414
2025-08-24 09:00:00,4.9,85.524,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,46.09081734468657,39.43318265531343,29.60839323285962
2025-08-24 10:00:00,6.231,85.613,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.90327330679969,36.70972669320031,27.83950778756846
2025-08-24 11:00:00,81.325,85.662,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,86.73654860348174,1.0745486034817304,28.374090151055032
2025-08-24 12:00:00,85.524,85.704,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,89.47008467715924,3.766084677159242,36.11589667689526
2025-08-24 13:00:00,85.613,85.751,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,82.08497810850577,3.666021891494239,25.577311570422236
2025-08-24 14:00:00,85.662,85.798,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.06882811245046,9.72917188754954,29.028498585206663
2025-08-24 15:00:00,85.704,85.85,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,72.22188026180159,13.628119738198407,26.344458243290184
2025-08-24 16:00:00,85.751,85.93,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,71.3568061713894,14.573193828610613,22.338494409015528
2025-08-24 17:00:00,85.798,37.932,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,75.48793318039718,37.555933180397176,23.61816457844616
2025-08-24 18:00:00,85.85,4.823,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,75.48793318039718,70.66493318039718,25.577311570422236
2025-08-24 19:00:00,85.93,4.81,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,74.303042889249,69.493042889249,25.577311570422236
2025-08-24 20:00:00,37.932,4.679,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.633507252496074,14.954507252496073,28.066835173065265
2025-08-24 21:00:00,4.823,4.573,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.576287444089083,12.003287444089082,24.595993575881305
2025-08-24 22:00:00,4.81,4.386,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.166550996846716,12.780550996846717,26.344458243290184
2025-08-24 23:00:00,4.679,4.347,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.668577694969624,10.321577694969623,25.577311570422236
2025-08-25 00:00:00,4.573,4.32,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.402370922453322,13.082370922453322,23.502819810291076
2025-08-25 01:00:00,4.386,4.279,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.504532494779246,8.225532494779246,31.918799702916758
2025-08-25 02:00:00,4.347,4.186,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.0904114808748,8.904411480874801,23.338699157730666
2025-08-25 03:00:00,4.32,4.424,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.321208295005924,10.897208295005925,24.964518477623553
2025-08-25 04:00:00,4.279,4.729,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.321208295005924,10.592208295005925,27.441573437786264
2025-08-25 05:00:00,4.186,4.784,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.57999090072548,12.795990900725482,27.441573437786264
2025-08-25 06:00:00,4.424,4.774,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,24.67860783080713,19.90460783080713,26.344458243290184
2025-08-25 07:00:00,4.729,4.777,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,34.712133844463814,29.935133844463813,26.344458243290184
2025-08-25 08:00:00,4.784,79.468,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,41.17256831135772,38.29543168864228,25.577311570422236
2025-08-25 09:00:00,4.774,85.428,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,43.51374142616894,41.914258573831056,25.577311570422236
2025-08-25 10:00:00,4.777,85.53,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,39.288566479000885,46.24143352099912,24.595993575881305
2025-08-25 11:00:00,79.468,85.554,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,86.73654860348174,1.1825486034817345,26.202573305701236
2025-08-25 12:00:00,85.428,85.584,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,89.47008467715924,3.886084677159232,27.441573437786264
2025-08-25 13:00:00,85.53,85.674,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,81.12530833593027,4.548691664069736,24.595993575881305
2025-08-25 14:00:00,85.554,85.723,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.06882811245046,9.654171887549538,26.207270355981684
2025-08-25 15:00:00,85.584,85.779,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,73.40677055294977,12.37222944705023,26.414162147754134
2025-08-25 16:00:00,85.674,85.844,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,71.3568061713894,14.4871938286106,18.51459852099246
2025-08-25 17:00:00,85.723,42.083,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,69.40520446157493,27.322204461574927,32.26459601748029
2025-08-25 18:00:00,85.779,4.951,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,74.303042889249,69.352042889249,20.448299510825414
2025-08-25 19:00:00,85.844,4.951,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,74.303042889249,69.352042889249,31.310349384752428
2025-08-25 20:00:00,42.083,4.783,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,29.633313040952604,24.850313040952603,22.52499081285593
2025-08-25 21:00:00,4.951,4.683,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.576287444089083,11.893287444089083,34.2134686884684
2025-08-25 22:00:00,4.951,4.685,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.166550996846716,12.481550996846718,21.095742530657397
2025-08-25 23:00:00,4.783,4.675,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.166550996846716,12.491550996846716,26.104827318477362
2025-08-26 00:00:00,4.683,4.673,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.464965547759533,13.791965547759533,20.90142561343322
2025-08-26 01:00:00,4.685,4.685,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.567127120085463,8.882127120085464,23.61816457844616
2025-08-26 02:00:00,4.675,4.686,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.153006106181017,9.467006106181017,31.293537967637764
2025-08-26 03:00:00,4.673,4.685,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,16.383802920312135,11.698802920312136,25.28666531123309
2025-08-26 04:00:00,4.685,4.574,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.36416529340087,14.79016529340087,30.42566417537134
2025-08-26 05:00:00,4.686,4.784,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,20.079584489396737,15.295584489396738,29.60777098072912
2025-08-26 06:00:00,4.685,5.896,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,20.80248652349808,14.906486523498078,19.11881808179981
2025-08-26 07:00:00,4.574,81.791,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,20.422608621635355,61.36839137836464,28.230724072283422
2025-08-26 08:00:00,4.784,85.6,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,40.0103976709091,45.589602329090894,23.485834340688296
2025-08-26 09:00:00,5.896,85.663,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,48.01971909725682,37.64328090274318,24.133277360520278
2025-08-26 10:00:00,81.791,85.725,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,85.53303410107226,0.19196589892773375,26.815909450436838
2025-08-26 11:00:00,85.6,85.761,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,87.26446500179534,1.5034650017953481,27.77618891387612
2025-08-26 12:00:00,85.663,85.797,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,82.89081539106422,2.9061846089357743,33.084672614090785
2025-08-26 13:00:00,85.725,85.769,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,79.66986388168374,6.099136118316267,32.95723031188486
2025-08-26 14:00:00,85.761,85.755,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.81014974260789,8.944850257392105,43.846255852367605
2025-08-26 15:00:00,85.797,85.856,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.81014974260789,9.045850257392104,33.225617308989044
2025-08-26 16:00:00,85.769,38.807,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,79.89276211039774,41.08576211039774,47.87009559797101
2025-08-26 17:00:00,85.755,4.639,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.79830971561664,74.15930971561664,25.56920276280338
2025-08-26 18:00:00,85.856,4.591,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,79.89276211039774,75.30176211039775,47.71611797465643
2025-08-26 19:00:00,38.807,4.706,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,26.021626278913814,21.315626278913815,24.357672548472564
2025-08-26 20:00:00,4.639,4.745,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.65960728161095,10.914607281610952,43.09175029004574
2025-08-26 21:00:00,4.591,4.588,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,14.767470224310156,10.179470224310155,20.986062601973572
2025-08-26 22:00:00,4.706,4.6,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.64350144698491,14.04350144698491,42.801104030856585
2025-08-26 23:00:00,4.745,4.606,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.54313430786945,16.93713430786945,18.110084685466063
2025-08-27 00:00:00,4.588,4.372,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.666019649425994,9.294019649425994,41.96425345352469
2025-08-27 01:00:00,4.6,4.44,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.0904114808748,8.650411480874801,23.857871184256897
2025-08-27 02:00:00,4.606,4.548,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.321208295005924,10.773208295005924,30.08902242722464
2025-08-27 03:00:00,4.372,4.494,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.497821510947809,11.003821510947809,25.577311570422236
2025-08-27 04:00:00,4.44,4.73,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,19.40100119615598,14.67100119615598,26.66187507525678
2025-08-27 05:00:00,4.548,4.759,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,21.116329532195373,16.357329532195372,32.75565028024867
2025-08-27 06:00:00,4.494,4.769,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,22.99501510191951,18.226015101919508,23.354933822054118
2025-08-27 07:00:00,4.73,79.644,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,41.67720540437768,37.966794595622325,35.16231391460394
2025-08-27 08:00:00,4.759,85.584,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,38.7035665702069,46.8804334297931,29.16026310506315
2025-08-27 09:00:00,4.769,85.645,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,42.11353381980312,43.53146618019687,44.66190554623384
2025-08-27 10:00:00,79.644,41.46,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,86.67982392518378,45.21982392518378,33.826902850355815
2025-08-27 11:00:00,85.584,4.828,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,87.50578072074615,82.67778072074614,59.684661369201855
2025-08-27 12:00:00,85.645,4.833,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,84.60734866348494,79.77434866348494,46.7806831061741
2025-08-27 13:00:00,41.46,4.836,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,28.713637568151952,23.877637568151954,46.357529978042884
2025-08-27 14:00:00,4.828,39.281,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.869383529033495,26.411616470966504,42.96364263664547
2025-08-27 15:00:00,4.833,85.331,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,13.459647081791127,71.87135291820887,34.435018310401375
2025-08-27 16:00:00,4.836,85.347,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,7.652251145305743,77.69474885469425,44.16055406705762
2025-08-27 17:00:00,39.281,85.243,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,35.81498306752734,49.42801693247265,29.130810777489835
2025-08-27 18:00:00,85.331,85.301,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,76.05713043204545,9.243869567954548,43.72058952181174
2025-08-27 19:00:00,85.347,85.47,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,71.19471008837196,14.275289911628036,39.960332689972915
2025-08-27 20:00:00,85.243,53.023,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,75.34675096839084,22.323750968390833,46.0881553137033
2025-08-27 21:00:00,85.301,4.768,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,72.5323935093398,67.7643935093398,36.97421454021484
2025-08-27 22:00:00,85.47,4.582,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,78.23849445014274,73.65649445014274,45.64819076845742
2025-08-27 23:00:00,53.023,4.596,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,38.62830565988919,34.03230565988919,37.99918581527546
2025-08-28 00:00:00,4.768,4.602,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.993232722157721,8.39123272215772,35.04661329356916
2025-08-28 01:00:00,4.582,4.606,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,8.708144641989335,4.1021446419893355,32.39107437938504
2025-08-28 02:00:00,4.596,4.666,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,9.869631796636078,5.203631796636078,28.52229843241886
2025-08-28 03:00:00,4.602,4.721,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,12.504532494779246,7.783532494779246,30.12887816223879
2025-08-28 04:00:00,4.606,4.861,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,15.384302355022301,10.523302355022302,30.12887816223879
2025-08-28 05:00:00,4.666,4.88,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,17.10642012111226,12.226420121112263,32.61840176488185
2025-08-28 06:00:00,4.721,4.883,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,18.48031272242762,13.59731272242762,28.16973117026271
2025-08-28 07:00:00,4.861,77.653,2018110,남강댐,GradientBoosting,기본변수,GradientBoosting,24.712296096345845,52.94070390365416,34.26854991169243
